ProductRelease,RecordType,KB,BuildNumber,Component,ReleaseLabel,ReleaseDate,DatePrecision,BuildScope,Source,SourcePriority,SourceUrl,KBUrl,RetrievedOn
2013,KB,KB2883085,15.0.4641.1001,SharePoint Server 2013,August 2014 Hotfix,2014-08-12,day,ComponentRow,Build Numbers (community),2,https://buildnumbers.wordpress.com/sharepoint/,https://support.microsoft.com/help/2883085,2026-09-24
2013,KB,KB2883086,15.0.4641.1001,SharePoint Server 2013,August 2014 Hotfix,2014-08-12,day,ComponentRow,Build Numbers (community),2,https://buildnumbers.wordpress.com/sharepoint/,https://support.microsoft.com/help/2883086,2026-09-24
2013,KB,KB2882989,15.0.4631.1001,SharePoint Server 2013,14-Jul,2014-07-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2882989,2026-09-24
2013,KB,KB2882999,15.0.4631.1001,SharePoint Foundation 2013,14-Jul,2014-07-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2882999,2026-09-24
2013,KB,KB2881061,15.0.4623.1001,SharePoint Server 2013,14-Jun,2014-06-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2881061,2026-09-24
2013,KB,KB2881063,15.0.4623.1001,SharePoint Foundation 2013,14-Jun,2014-06-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2881063,2026-09-24
2013,KB,KB2952166,15.0.4615.1001,SharePoint Foundation 2013,MS14-022,2014-05-13,day,ComponentRow,Build Numbers (community),2,https://buildnumbers.wordpress.com/sharepoint/,https://support.microsoft.com/help/2952166,2026-09-24
2013,KB,KB2952166,15.0.4615.1001,SharePoint Server 2013,MS14-022,2014-05-13,day,ComponentRow,Build Numbers (community),2,https://buildnumbers.wordpress.com/sharepoint/,https://support.microsoft.com/help/2952166,2026-09-24
2013,KB,KB2863892,15.0.4605.1004,SharePoint Foundation 2013,14-May,2014-05-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2863892,2026-09-24
2013,KB,KB2878240,15.0.4605.1004,SharePoint Server 2013,14-May,2014-05-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2878240,2026-09-24
2013,Baseline,KB2880551,15.0.4571.1502,SharePoint Foundation 2013,SP1,2014-04-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2880551,2026-09-24
2013,Baseline,KB2880552,15.0.4571.1502,SharePoint Server 2013,SP1,2014-04-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2880552,2026-09-24
2013,KB,KB2880551,15.0.4571.1502,SharePoint Foundation 2013,Service Pack 1 April 2014,2014-04-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2880551,2026-09-24
2013,KB,KB2880552,15.0.4571.1502,SharePoint Server 2013,Service Pack 1 April 2014,2014-04-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2880552,2026-09-24
2013,Baseline,KB2817429,15.0.4569.1000,SharePoint Server 2013,SP1 (replaced),2014-02-25,day,MultipleBuildsListed,Build Numbers (community),2,https://buildnumbers.wordpress.com/sharepoint/,https://support.microsoft.com/help/2817429,2026-09-24
2013,Baseline,KB2817429,15.0.4569.1506,SharePoint Server 2013,SP1 (replaced),2014-02-25,day,MultipleBuildsListed,Build Numbers (community),2,https://buildnumbers.wordpress.com/sharepoint/,https://support.microsoft.com/help/2817429,2026-09-24
2013,Baseline,KB2817439,15.0.4569.1000,SharePoint Foundation 2013,SP1 (replaced),2014-02-25,day,MultipleBuildsListed,Build Numbers (community),2,https://buildnumbers.wordpress.com/sharepoint/,https://support.microsoft.com/help/2817439,2026-09-24
2013,Baseline,KB2817439,15.0.4569.1506,SharePoint Foundation 2013,SP1 (replaced),2014-02-25,day,MultipleBuildsListed,Build Numbers (community),2,https://buildnumbers.wordpress.com/sharepoint/,https://support.microsoft.com/help/2817439,2026-09-24
2013,KB,KB2817429,15.0.4569.1000,SharePoint Server 2013,Service Pack 1 (replaced),2014-02-25,day,MultipleBuildsListed,Build Numbers (community),2,https://buildnumbers.wordpress.com/sharepoint/,https://support.microsoft.com/help/2817429,2026-09-24
2013,KB,KB2817429,15.0.4569.1506,SharePoint Server 2013,Service Pack 1 (replaced),2014-02-25,day,MultipleBuildsListed,Build Numbers (community),2,https://buildnumbers.wordpress.com/sharepoint/,https://support.microsoft.com/help/2817429,2026-09-24
2013,KB,KB2817439,15.0.4569.1000,SharePoint Foundation 2013,Service Pack 1 (replaced),2014-02-25,day,MultipleBuildsListed,Build Numbers (community),2,https://buildnumbers.wordpress.com/sharepoint/,https://support.microsoft.com/help/2817439,2026-09-24
2013,KB,KB2817439,15.0.4569.1506,SharePoint Foundation 2013,Service Pack 1 (replaced),2014-02-25,day,MultipleBuildsListed,Build Numbers (community),2,https://buildnumbers.wordpress.com/sharepoint/,https://support.microsoft.com/help/2817439,2026-09-24
2013,KB,KB2752001,15.0.4433.1506,SharePoint Server 2013(coreserver),December 2012 Hotfix,2013-12-11,day,ComponentRow,Build Numbers (community),2,https://buildnumbers.wordpress.com/sharepoint/,https://support.microsoft.com/help/2752001,2026-09-24
2013,KB,KB2752058,15.0.4433.1506,SharePoint Server 2013,December 2012 Hotfix,2013-12-11,day,ComponentRow,Build Numbers (community),2,https://buildnumbers.wordpress.com/sharepoint/,https://support.microsoft.com/help/2752058,2026-09-24
2013,KB,KB2849961,15.0.4551.1508,SharePoint Foundation 2013,13-Dec,2013-12-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2849961,2026-09-24
2013,KB,KB2850024,15.0.4551.1511,SharePoint Server 2013,13-Dec,2013-12-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2850024,2026-09-24
2013,KB,KB2825647,15.0.4551.1005,SharePoint Server 2013,13-Oct,2013-10-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2825647,2026-09-24
2013,KB,KB2825674,15.0.4551.1001,SharePoint Foundation 2013,13-Oct,2013-10-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2825674,2026-09-24
2013,KB,KB2817517,15.0.4535.1000,SharePoint Foundation 2013,13-Aug,2013-08-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2817517,2026-09-24
2013,KB,KB2817616,15.0.4535.1000,SharePoint Server 2013,13-Aug,2013-08-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2817616,2026-09-24
2013,KB,KB2817346,15.0.4517.1003,SharePoint Foundation 2013,13-Jun,2013-06-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2817346,2026-09-24
2013,KB,KB2817414,15.0.4517.1005,SharePoint Server 2013,13-Jun,2013-06-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2817414,2026-09-24
2013,KB,KB2726992,15.0.4505.1005,SharePoint Server 2013,13-Apr,2013-04-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2726992,2026-09-24
2013,KB,KB2751999,15.0.4505.1002,SharePoint Foundation 2013,13-Apr,2013-04-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2751999,2026-09-24
2013,KB,KB2767999,15.0.4481.1005,SharePoint Server 2013,13-Mar,2013-03-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2767999,2026-09-24
2013,KB,KB2768000,15.0.4481.1005,SharePoint Foundation 2013,13-Mar,2013-03-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2768000,2026-09-24
2013,Baseline,,15.0.4420.1017,SharePoint Foundation 2013,RTM,2012-10-24,day,ComponentRow,Build Numbers (community),2,https://buildnumbers.wordpress.com/sharepoint/,,2026-09-24
2013,Baseline,,15.0.4420.1017,SharePoint Server 2013,RTM,2012-10-24,day,ComponentRow,Build Numbers (community),2,https://buildnumbers.wordpress.com/sharepoint/,,2026-09-24
2010,KB,KB4504709,14.0.7268.5000,SharePoint Foundation 2010,21-Apr,2021-04-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4504709,2026-09-24
2010,KB,KB4504742,14.0.7268.5000,SharePoint Server 2010,21-Apr,2021-04-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4504742,2026-09-24
2010,KB,KB4504706,14.0.7267.5000,SharePoint Server 2010,21-Mar,2021-03-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4504706,2026-09-24
2010,KB,KB4493220,14.0.7265.5000,SharePoint Server 2010,21-Feb,2021-02-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4493220,2026-09-24
2010,KB,KB4493223,14.0.7265.5000,SharePoint Foundation 2010,21-Feb,2021-02-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4493223,2026-09-24
2010,KB,KB4493184,14.0.7264.5000,SharePoint Server 2010,21-Jan,2021-01-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4493184,2026-09-24
2010,KB,KB4493187,14.0.7264.5000,SharePoint Foundation 2010,21-Jan,2021-01-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4493187,2026-09-24
2010,KB,KB4493146,14.0.7263.5000,SharePoint Server 2010,20-Dec,2020-12-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4493146,2026-09-24
2010,KB,KB4493149,14.0.7263.5000,SharePoint Foundation 2010,20-Dec,2020-12-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4493149,2026-09-24
2010,KB,KB4486741,14.0.7262.5000,SharePoint Server 2010,20-Nov,2020-11-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4486741,2026-09-24
2010,KB,KB4486744,14.0.7262.5000,SharePoint Foundation 2010,20-Nov,2020-11-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4486744,2026-09-24
2010,KB,KB4486705,14.0.7261.5000,SharePoint Server 2010,20-Oct,2020-10-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4486705,2026-09-24
2010,KB,KB4486708,14.0.7261.5000,SharePoint Foundation 2010,20-Oct,2020-10-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4486708,2026-09-24
2010,KB,KB4486662,14.0.7260.5000,SharePoint Server 2010,20-Sep,2020-09-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4486662,2026-09-24
2010,KB,KB4486667,14.0.7260.5000,SharePoint Foundation 2010,20-Sep,2020-09-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4486667,2026-09-24
2010,KB,KB4484462,14.0.7256.5000,SharePoint Foundation 2010,20-Aug,2020-08-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484462,2026-09-24
2010,KB,KB4484496,14.0.7256.5000,SharePoint Server 2010,20-Aug,2020-08-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484496,2026-09-24
2010,KB,KB4484459,14.0.7255.5000,SharePoint Server 2010,20-Jul,2020-07-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484459,2026-09-24
2010,KB,KB4484391,14.0.7253.5000,SharePoint Foundation 2010,20-Jun,2020-06-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484391,2026-09-24
2010,KB,KB4484413,14.0.7253.5000,SharePoint Server 2010,20-Jun,2020-06-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484413,2026-09-24
2010,KB,KB4484386,14.0.7250.5000,SharePoint Foundation 2010,20-May,2020-05-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484386,2026-09-24
2010,KB,KB4484389,14.0.7250.5000,SharePoint Server 2010,20-May,2020-05-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484389,2026-09-24
2010,KB,KB4484298,14.0.7248.5000,SharePoint Foundation 2010,20-Apr,2020-04-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484298,2026-09-24
2010,KB,KB4484324,14.0.7248.5000,SharePoint Server 2010,20-Apr,2020-04-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484324,2026-09-24
2010,KB,KB4484197,14.0.7246.5000,SharePoint Foundation 2010,20-Mar,2020-03-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484197,2026-09-24
2010,KB,KB4484241,14.0.7246.5000,SharePoint Server 2010,20-Mar,2020-03-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484241,2026-09-24
2010,KB,KB4484195,14.0.7243.5000,SharePoint Server 2010,19-Dec,2019-12-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484195,2026-09-24
2010,KB,KB4484162,14.0.7241.5000,SharePoint Server 2010,19-Nov,2019-11-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484162,2026-09-24
2010,KB,KB4484165,14.0.7241.5000,SharePoint Foundation 2010,19-Nov,2019-11-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484165,2026-09-24
2010,KB,KB4484129,14.0.7239.5000,SharePoint Server 2010,19-Oct,2019-10-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484129,2026-09-24
2010,KB,KB4484131,14.0.7239.5000,SharePoint Foundation 2010,19-Oct,2019-10-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4484131,2026-09-24
2010,KB,KB4475603,14.0.7237.5000,SharePoint Server 2010,19-Sep,2019-09-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4475603,2026-09-24
2010,KB,KB4475605,14.0.7237.5000,SharePoint Foundation 2010,19-Sep,2019-09-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4475605,2026-09-24
2010,KB,KB4475572,14.0.7236.5000,SharePoint Server 2010,19-Aug,2019-08-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4475572,2026-09-24
2010,KB,KB4475575,14.0.7236.5000,SharePoint Foundation 2010,19-Aug,2019-08-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4475575,2026-09-24
2010,KB,KB4475510,14.0.7235.5000,SharePoint Foundation 2010,19-Jul,2019-07-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4475510,2026-09-24
2010,KB,KB4475535,14.0.7235.5000,SharePoint Server 2010,19-Jul,2019-07-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4475535,2026-09-24
2010,KB,KB4475508,14.0.7234.5000,SharePoint Server 2010,19-Jun,2019-06-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4475508,2026-09-24
2010,KB,KB4464569,14.0.7233.5000,SharePoint Server 2010,19-May,2019-05-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4464569,2026-09-24
2010,KB,KB4464573,14.0.7233.5000,SharePoint Foundation 2010,19-May,2019-05-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4464573,2026-09-24
2010,KB,KB4464523,14.0.7232.5000,SharePoint Server 2010,19-Apr,2019-04-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4464523,2026-09-24
2010,KB,KB4464528,14.0.7232.5000,SharePoint Foundation 2010,19-Apr,2019-04-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4464528,2026-09-24
2010,KB,KB4462228,14.0.7231.5000,SharePoint Server 2010,19-Mar,2019-03-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4462228,2026-09-24
2010,KB,KB4462231,14.0.7231.5000,SharePoint Foundation 2010,19-Mar,2019-03-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4462231,2026-09-24
2010,KB,KB4461630,14.0.7229.5000,SharePoint Foundation 2010,19-Feb,2019-02-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4461630,2026-09-24
2010,KB,KB4462181,14.0.7229.5000,SharePoint Server 2010,19-Feb,2019-02-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4462181,2026-09-24
2010,KB,KB4461622,14.0.7228.5000,SharePoint Server 2010,19-Jan,2019-01-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4461622,2026-09-24
2010,KB,KB4461575,14.0.7225.5000,SharePoint Server 2010,18-Dec,2018-12-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4461575,2026-09-24
2010,KB,KB4461580,14.0.7225.5000,SharePoint Foundation 2010,18-Dec,2018-12-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4461580,2026-09-24
2010,KB,KB4011713,14.0.7224.5000,SharePoint Foundation 2010,18-Nov,2018-11-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4011713,2026-09-24
2010,KB,KB4461528,14.0.7224.5000,SharePoint Server 2010,18-Nov,2018-11-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4461528,2026-09-24
2010,KB,KB4461464,14.0.7214.5000,SharePoint Server 2010,18-Oct,2018-10-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4461464,2026-09-24
2010,KB,KB4227169,14.0.7213.5000,SharePoint Server 2010,18-Sep,2018-09-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4227169,2026-09-24
2010,KB,KB4032221,14.0.7212.5000,SharePoint Server 2010,18-Aug,2018-08-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4032221,2026-09-24
2010,KB,KB4022204,14.0.7210.5000,SharePoint Server 2010,18-Jun,2018-06-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4022204,2026-09-24
2010,KB,KB4022143,14.0.7209.5000,SharePoint Server 2010,18-May,2018-05-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4022143,2026-09-24
2010,KB,KB4018361,14.0.7197.5000,SharePoint Server 2010,18-Apr,2018-04-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4018361,2026-09-24
2010,KB,KB4011710,14.0.7196.5000,SharePoint Server 2010,18-Mar,2018-03-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4011710,2026-09-24
2010,KB,KB3141547,14.0.7192.5000,SharePoint Foundation 2010,18-Jan,2018-01-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/3141547,2026-09-24
2010,KB,KB4011616,14.0.7192.5000,SharePoint Server 2010,18-Jan,2018-01-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4011616,2026-09-24
2010,KB,KB4011272,14.0.7190.5000,SharePoint Server 2010,17-Nov,2017-11-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4011272,2026-09-24
2010,KB,KB4011195,14.0.7189.5001,SharePoint Server 2010,17-Oct,2017-10-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4011195,2026-09-24
2010,KB,KB4011058,14.0.7188.5001,SharePoint Server 2010,17-Sep,2017-09-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/4011058,2026-09-24
2010,KB,KB2920815,14.0.7186.5000,SharePoint Server 2010,17-Aug,2017-08-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/2920815,2026-09-24
2010,KB,KB3213634,14.0.7183.5000,SharePoint Server 2010,17-Jul,2017-07-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/3213634,2026-09-24
2010,KB,KB3191905,14.0.7182.5000,SharePoint Server 2010,17-Jun,2017-06-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/3191905,2026-09-24
2010,KB,KB3191846,14.0.7180.5001,SharePoint Server 2010,17-Apr,2017-04-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/3191846,2026-09-24
2010,KB,KB3141545,14.0.7179.5000,SharePoint Server 2010,17-Mar,2017-03-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/3141545,2026-09-24
2010,KB,KB3118391,14.0.7177.5000,SharePoint Foundation 2010,16-Dec,2016-12-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/3118391,2026-09-24
2010,KB,KB3128036,14.0.7177.5000,SharePoint Server 2010,16-Dec,2016-12-01,month,SharedReleaseRow,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/3128036,2026-09-24
2010,KB,KB3127957,14.0.7176.5000,SharePoint Server 2010,16-Nov,2016-11-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/3127957,2026-09-24
2010,KB,KB3118387,14.0.7174.5001,SharePoint Server 2010,16-Oct,2016-10-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/3118387,2026-09-24
2010,KB,KB3115477,14.0.7173.5000,SharePoint Foundation 2010,September 2016 CU,2016-09-13,day,ComponentRow,Build Numbers (community),2,https://buildnumbers.wordpress.com/sharepoint/,https://support.microsoft.com/help/3115477,2026-09-24
2010,KB,KB3115473,14.0.7173.5000,SharePoint Server 2010,16-Sep,2016-09-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/3115473,2026-09-24
2010,KB,KB3114890,14.0.7171.5000,SharePoint Foundation 2010,16-Jul,2016-07-01,month,PackageEntry,Microsoft Learn,1,https://learn.microsoft.com/en-us/officeupdates/sharepoint-updates,https://support.microsoft.com/help/3114890,2026-09-24
